length,input,target
13,0 1 0 0 0 1 0 0 1 0 1 0 0,0
13,0 0 0 1 0 0 1 1 0 1 1 0 0,1
13,0 1 0 1 0 0 1 0 0 0 0 0 0,1
13,1 0 1 1 1 0 0 0 0 1 0 0 0,1
13,1 0 0 0 0 1 1 1 0 1 1 1 0,1
13,0 0 1 1 0 0 0 1 0 0 0 1 0,0
13,0 0 0 1 1 0 0 0 0 1 1 0 0,0
13,0 0 0 0 0 0 1 1 1 1 1 1 1,1
13,0 0 1 1 0 1 0 1 1 1 1 0 1,0
13,0 0 0 0 0 1 1 0 1 1 1 0 0,1
13,1 0 1 1 1 0 1 0 0 0 1 1 0,1
13,1 1 1 1 1 1 0 1 0 0 0 1 1,1
13,0 0 1 0 1 1 1 0 0 1 1 1 1,0
13,0 1 1 1 0 1 1 1 0 1 1 0 0,0
13,0 0 1 0 0 0 0 1 1 1 1 1 1,1
13,0 0 0 1 1 1 1 1 1 1 1 1 0,1
13,1 0 0 1 0 0 1 0 1 1 0 0 0,1
13,0 0 0 0 1 0 0 0 1 1 0 1 0,0
13,0 1 0 0 0 0 1 1 0 0 0 1 1,1
13,1 0 0 1 0 1 0 1 1 0 1 0 1,1
13,1 1 1 0 1 1 0 0 0 1 0 1 1,0
13,1 0 1 0 0 0 0 0 0 0 1 1 1,1
13,0 0 0 0 1 1 1 1 0 0 1 0 0,1
13,0 0 1 1 1 0 0 0 0 0 0 0 1,0
13,0 1 1 0 1 0 1 1 1 1 0 0 0,1
13,0 1 0 0 0 0 0 0 1 0 1 1 0,0
13,0 1 0 0 0 0 0 1 1 1 0 1 0,1
13,1 0 1 0 1 0 1 0 0 1 0 1 1,1
13,1 1 0 0 1 1 1 0 0 0 0 1 0,0
13,1 0 0 0 0 0 1 0 1 0 0 0 0,1
13,1 1 0 0 1 0 1 0 0 0 1 0 1,0
13,1 0 0 1 1 0 1 0 0 1 0 1 1,1
13,1 0 0 0 1 1 0 1 0 0 1 1 1,1
13,0 1 1 1 0 1 1 1 0 0 1 1 1,1
13,0 1 0 0 1 0 0 1 1 1 1 0 1,1
13,0 0 0 0 1 0 1 1 1 1 1 1 0,1
13,0 1 0 0 0 0 0 1 1 0 1 0 1,1
13,0 1 0 0 0 1 1 1 0 0 1 0 0,1
13,0 0 1 1 0 0 0 0 0 1 1 1 1,0
13,1 1 0 0 1 0 0 0 1 1 1 1 0,1
13,0 0 1 0 0 1 1 0 1 1 1 1 0,1
13,0 1 1 0 1 0 1 1 0 1 0 1 1,0
13,1 0 1 0 0 1 0 0 1 1 1 0 0,0
13,0 0 1 1 0 1 0 1 0 1 0 0 0,1
13,1 0 1 0 1 1 0 0 0 1 1 0 0,0
13,0 1 1 1 1 1 1 0 1 0 0 1 0,0
13,0 1 1 0 0 0 0 0 0 1 0 0 1,0
13,1 0 1 1 1 1 1 1 0 0 0 1 1,1
13,1 0 1 0 1 0 0 0 1 1 1 0 1,1
13,0 0 1 0 1 0 1 0 0 0 0 0 0,1
13,0 1 0 0 1 1 1 1 0 0 0 1 1,1
13,0 0 0 0 1 0 0 0 1 0 0 1 1,0
13,1 1 0 0 0 1 0 1 0 0 0 1 0,1
13,0 1 1 0 1 0 0 1 0 1 0 0 1,0
13,0 1 1 1 0 1 1 0 0 0 1 1 1,0
13,1 0 1 1 0 1 1 0 0 1 1 0 0,1
13,0 1 0 1 0 1 0 1 0 0 1 0 0,1
13,0 0 1 1 1 1 0 1 1 0 0 1 0,1
13,0 0 0 0 0 0 0 0 0 0 1 0 1,0
13,0 0 0 0 0 1 1 0 1 1 0 1 0,1
13,0 0 1 1 0 1 0 1 0 0 1 1 0,0
13,0 0 0 0 0 1 0 0 0 1 1 1 1,1
13,1 1 1 0 1 0 1 1 1 0 0 1 0,0
13,1 1 0 1 1 0 1 1 0 1 1 1 0,1
13,0 0 0 1 0 0 1 0 1 1 0 0 1,1
13,1 1 0 0 0 1 1 0 0 1 0 1 1,1
13,1 1 0 1 0 1 1 0 1 1 0 0 1,0
13,0 0 1 1 1 1 0 1 0 0 1 1 0,1
13,0 1 0 1 1 1 0 1 1 1 1 1 0,1
13,1 0 1 1 0 1 0 0 1 0 1 1 0,1
13,1 1 1 0 1 1 1 1 0 0 0 1 0,0
13,0 1 0 0 0 1 0 0 0 1 0 0 1,0
13,1 0 0 0 0 0 0 0 1 1 1 1 1,0
13,0 0 1 0 0 1 1 0 0 1 1 1 1,1
13,1 1 0 0 0 0 0 0 1 1 1 1 1,1
13,0 0 0 1 1 0 1 0 0 1 1 1 1,1
13,0 1 0 0 1 0 1 0 1 0 0 1 0,1
13,1 0 0 0 1 1 1 1 1 0 1 0 1,0
13,0 1 1 1 0 0 1 1 1 0 1 0 1,0
13,1 0 1 1 0 1 1 0 0 0 0 1 0,0
13,0 0 0 1 0 0 1 0 1 1 1 1 0,0
13,1 1 0 1 0 1 0 1 0 1 0 1 0,1
13,0 0 0 0 1 0 1 0 0 1 1 0 0,0
13,0 1 0 1 0 1 0 0 0 0 0 1 0,0
13,0 1 0 1 1 1 1 1 1 0 0 0 1,0
13,0 1 1 1 1 0 1 1 1 1 1 1 1,1
13,1 1 0 1 0 0 0 1 0 1 1 1 0,1
13,0 0 1 0 0 0 1 0 1 1 0 0 1,1
13,0 1 1 1 0 0 0 0 1 0 0 1 1,0
13,0 1 1 1 0 0 0 1 1 0 0 1 1,1
13,1 0 0 0 0 1 1 1 0 1 0 1 1,1
13,1 0 1 0 1 1 1 1 0 1 1 0 0,0
13,0 0 0 0 0 0 1 1 0 0 0 1 1,0
13,0 0 0 1 0 1 1 0 1 1 1 0 0,0
13,1 1 1 1 1 1 0 0 1 1 0 1 1,0
13,0 1 1 0 0 0 0 1 1 0 0 1 0,1
13,0 0 0 1 0 1 0 1 0 0 1 0 1,1
13,1 0 1 0 0 0 0 1 0 1 1 0 0,1
13,1 1 0 1 1 1 1 0 0 1 0 0 1,0
13,1 1 1 0 1 1 0 1 1 1 0 1 1,0
13,0 0 0 1 1 1 0 0 0 1 1 1 1,1
13,1 1 0 1 1 1 1 1 0 1 1 0 0,1
13,1 0 1 0 0 0 1 0 1 1 0 0 1,0
13,0 1 1 1 1 1 0 0 0 0 0 1 0,0
13,1 1 1 0 0 0 1 0 1 0 1 1 0,1
13,1 0 0 1 1 1 0 0 0 1 0 0 1,0
13,0 0 1 1 1 0 1 1 1 0 1 0 0,1
13,0 0 1 1 1 0 1 0 1 1 0 0 1,1
13,1 0 0 1 1 0 0 0 0 1 1 0 1,0
13,1 1 0 0 0 1 1 1 0 0 1 0 0,0
13,0 1 0 0 0 0 0 1 0 0 1 1 1,1
13,1 1 0 1 1 1 0 1 0 1 1 1 0,1
13,1 0 0 0 1 1 1 0 0 1 1 0 0,0
13,0 0 0 1 1 0 0 1 0 1 1 1 0,0
13,0 1 1 0 0 0 1 0 0 0 1 0 0,0
13,0 0 0 1 0 0 1 0 1 0 1 0 0,0
13,1 1 1 0 0 1 1 1 0 0 1 1 1,1
13,0 0 1 1 0 1 0 0 0 0 0 1 1,1
13,0 0 0 0 0 0 0 1 1 1 1 0 0,0
13,1 1 0 1 1 0 0 0 0 1 1 0 1,1
13,0 1 0 1 1 0 0 0 0 0 1 1 1,0
13,1 1 1 1 0 0 1 0 1 0 0 0 1,1
13,0 1 1 0 0 0 0 0 1 1 1 1 1,1
13,0 0 0 0 0 1 1 0 1 1 0 1 0,1
13,1 1 0 1 0 0 0 0 1 0 0 1 1,0
13,0 0 1 1 1 0 0 0 0 1 1 0 1,0
13,0 1 1 0 0 1 1 1 1 1 1 0 0,0
13,1 0 1 0 1 0 0 0 1 0 0 1 1,0
13,0 0 1 0 1 0 0 1 0 1 0 1 1,0
13,1 1 0 0 0 0 1 1 0 0 0 0 1,1
13,0 1 1 0 0 0 1 1 0 1 0 1 0,0
13,0 1 0 0 0 0 1 1 1 0 0 0 1,1
13,1 0 0 0 0 0 0 0 0 1 1 1 0,0
13,0 1 0 1 0 1 1 1 1 1 1 0 0,0
13,1 0 0 1 0 1 0 1 1 0 1 1 1,0
13,0 0 1 1 0 1 0 0 1 0 0 1 1,0
13,1 0 0 0 0 0 1 1 0 0 1 0 0,0
13,1 1 1 0 0 0 0 0 0 0 1 0 0,0
13,1 0 0 0 1 1 0 1 0 0 1 1 1,1
13,1 1 1 1 0 0 0 0 0 1 0 0 0,1
13,0 0 0 1 0 0 0 1 1 1 0 1 1,0
13,0 1 0 0 1 0 0 1 1 0 1 0 1,0
13,1 1 1 1 0 1 1 1 1 1 1 0 1,1
13,1 1 0 1 0 1 1 0 0 0 1 0 1,1
13,0 0 1 1 0 0 1 1 1 0 0 1 1,1
13,0 0 1 1 1 1 1 0 0 0 0 0 0,1
13,1 0 1 0 1 1 1 0 0 1 0 0 0,0
13,1 1 0 0 0 1 1 0 0 1 1 0 0,0
13,1 0 0 1 1 1 0 1 1 1 1 1 0,1
13,0 0 1 1 1 0 1 0 1 0 1 1 0,1
13,0 1 0 1 1 1 0 1 0 0 1 1 0,1
13,0 0 0 0 1 1 1 0 1 1 1 1 0,1
13,0 0 1 0 1 0 0 0 1 1 0 1 1,0
13,0 0 1 0 1 0 1 1 1 0 0 0 0,1
13,1 0 1 1 1 0 0 0 0 0 1 0 0,1
13,1 1 1 0 1 0 0 0 0 0 0 0 1,1
13,1 0 1 1 1 0 1 0 1 0 1 1 1,1
13,1 0 0 1 0 0 0 1 1 0 1 0 1,0
13,1 0 0 1 0 1 0 1 0 0 1 0 0,1
13,0 1 1 0 0 0 1 0 1 1 1 1 0,1
13,1 1 1 1 0 0 0 1 0 0 0 1 1,1
13,1 1 0 1 1 1 0 1 1 1 0 1 0,1
13,0 1 1 0 0 0 1 1 0 0 0 0 0,0
13,1 1 1 0 1 0 1 0 1 1 0 1 1,1
13,0 0 1 1 0 0 0 0 1 1 0 1 1,0
13,0 0 1 1 1 0 0 1 0 0 0 1 0,1
13,0 1 1 0 1 0 1 0 0 0 1 0 0,1
13,0 1 0 1 1 0 0 1 1 1 0 1 1,0
13,1 1 0 1 1 0 1 1 0 0 0 1 1,0
13,1 0 0 0 0 1 0 0 0 1 0 0 1,0
13,1 0 1 0 1 1 1 0 1 1 0 1 1,1
13,1 1 0 1 1 1 0 1 1 1 1 0 0,1
13,0 0 0 1 0 1 1 1 1 0 0 0 1,0
13,0 1 0 1 1 0 1 1 0 0 0 0 1,0
13,1 1 0 1 1 0 0 0 0 1 1 1 1,0
13,1 1 0 0 0 1 0 1 1 1 1 0 1,0
13,1 1 0 1 0 1 1 0 0 1 1 0 0,1
13,0 0 1 1 1 0 0 0 1 0 0 1 0,1
13,1 0 1 1 0 0 0 1 0 0 0 0 1,1
13,1 0 0 0 1 0 0 0 1 1 1 0 0,1
13,1 0 1 1 1 1 0 0 0 0 0 0 0,1
13,1 1 1 1 1 1 1 1 1 1 1 1 1,1
13,1 0 1 1 1 1 1 1 0 0 1 0 0,0
13,0 1 1 1 1 0 0 0 0 0 1 1 1,1
13,1 1 1 0 1 1 1 0 1 1 0 0 0,0
13,1 0 1 1 1 1 1 0 0 0 0 0 1,1
13,0 1 1 1 0 0 0 0 1 1 1 0 0,0
13,0 1 1 1 0 1 0 0 1 1 1 0 1,0
13,1 0 1 1 0 0 1 0 0 0 0 0 0,0
13,1 0 0 1 1 0 1 0 0 1 1 0 1,1
13,0 1 0 1 1 1 1 1 1 0 1 0 1,1
13,0 0 1 0 0 1 1 0 1 0 0 1 1,0
13,0 0 1 0 1 1 0 0 0 1 1 0 0,1
13,1 0 1 1 0 1 1 0 0 1 1 1 1,1
13,0 0 0 1 0 0 1 0 1 0 1 0 1,1
13,0 0 1 0 0 0 1 0 1 1 0 0 0,0
13,0 0 0 1 1 0 0 0 0 0 0 1 0,1
13,1 0 0 1 1 1 0 1 0 0 0 0 0,1
13,0 0 0 0 0 1 1 0 0 1 1 0 1,1
13,0 1 0 1 1 0 1 0 0 1 1 1 1,0
13,1 1 1 0 1 0 0 1 0 1 1 0 0,1
13,1 1 1 0 1 1 1 1 0 1 1 1 0,0
13,1 0 1 0 1 0 0 0 0 1 0 1 0,1
13,0 1 1 0 1 0 0 1 1 1 1 1 1,1
13,0 0 0 1 0 0 1 1 0 1 0 0 0,0
13,0 1 1 1 1 1 1 1 1 1 1 1 0,1
13,1 0 0 1 0 0 1 1 0 1 0 0 0,1
13,1 1 1 1 0 0 0 1 1 0 0 1 0,1
13,0 1 0 0 0 1 1 1 0 0 0 0 0,0
13,1 0 1 0 0 1 1 1 1 0 1 1 1,1
13,1 0 1 0 0 0 1 0 1 0 0 0 1,1
13,1 1 0 1 1 0 1 0 0 0 1 0 0,0
13,1 1 1 0 0 1 0 1 0 1 1 0 0,1
13,1 1 1 1 1 0 0 0 1 1 0 1 1,1
13,0 1 0 0 1 0 0 0 0 0 1 0 1,0
13,1 1 0 1 1 0 0 1 1 1 0 0 0,1
13,0 0 1 0 1 1 0 1 1 0 1 0 1,1
13,0 0 1 0 0 1 1 0 1 1 0 0 0,1
13,1 1 0 1 0 0 0 0 1 1 0 0 1,0
13,1 1 1 0 0 0 1 1 0 0 0 0 0,1
13,1 0 1 0 1 1 0 1 0 1 0 1 0,1
13,0 0 0 1 0 1 1 1 1 1 0 1 1,0
13,1 0 0 1 1 1 1 0 0 1 0 0 0,0
13,0 1 1 1 0 1 0 0 1 1 1 0 0,1
13,1 1 0 1 1 1 1 1 1 1 0 1 0,0
13,0 0 1 0 0 0 0 1 1 0 1 1 1,0
13,0 1 0 0 0 1 1 1 1 0 1 0 1,1
13,1 0 1 0 1 0 1 1 1 0 1 0 0,1
13,0 1 0 0 1 1 0 0 1 1 1 1 0,1
13,1 0 1 0 0 1 0 1 1 0 1 0 0,0
13,0 0 0 1 0 0 0 1 0 1 1 1 1,0
13,1 1 1 0 0 1 1 1 0 1 0 0 0,1
13,0 0 0 1 1 1 1 1 0 0 0 0 0,1
13,0 1 1 0 0 0 1 1 1 1 1 1 1,1
13,1 1 0 1 0 0 1 1 0 1 0 0 1,1
13,0 1 0 1 0 1 1 1 1 1 1 1 1,0
13,0 0 0 0 0 0 1 1 1 1 0 0 0,0
13,0 0 1 0 1 0 0 0 1 0 0 1 1,1
13,1 0 0 0 0 1 1 0 0 1 1 1 0,0
13,1 0 0 1 1 0 1 1 1 1 1 1 1,0
13,0 0 0 0 1 1 1 0 1 1 1 0 0,0
13,1 1 0 1 0 1 0 0 1 1 1 0 1,0
13,1 0 0 1 1 0 1 0 0 1 0 1 0,0
13,0 1 0 1 0 1 0 0 1 0 0 1 0,1
13,0 0 0 1 0 1 1 1 0 1 0 1 0,0
13,0 0 1 1 0 1 1 1 0 1 0 1 0,1
13,0 1 0 0 1 0 0 1 1 1 0 1 1,1
13,1 1 1 0 1 1 1 1 0 0 1 1 0,1
13,0 1 1 1 0 0 1 0 1 1 0 0 1,1
13,0 1 0 1 1 0 0 1 1 1 1 0 1,0
13,0 0 0 0 1 1 0 0 0 1 1 1 1,0
13,0 1 0 0 1 0 1 0 1 0 1 1 1,1
13,0 0 0 0 0 0 1 1 0 0 0 1 1,0
13,0 0 1 0 1 0 1 0 0 1 0 1 1,0
13,1 1 1 0 1 0 0 0 1 1 1 0 1,0
13,1 0 0 0 0 1 1 0 1 1 0 1 1,1
13,1 1 0 1 0 1 1 1 0 1 0 1 1,1
13,0 1 0 0 0 1 1 0 1 1 1 0 1,1
13,0 0 0 1 1 0 1 1 1 1 1 0 0,1
13,1 1 0 0 0 0 0 0 1 1 0 1 0,1
13,1 1 1 0 0 1 1 1 1 1 0 0 0,0
13,0 0 1 0 1 1 0 1 1 1 0 1 0,1
13,0 0 0 0 1 1 1 0 0 1 1 0 1,0
13,0 0 0 1 0 1 1 0 1 1 1 0 1,1
13,1 1 0 1 0 1 0 0 1 0 1 0 1,1
13,1 0 0 1 1 0 0 0 0 0 1 0 0,0
13,1 1 1 0 0 1 1 1 0 0 1 1 0,0
13,1 0 1 0 0 0 1 0 1 1 1 1 1,0
13,1 0 0 1 1 1 1 0 1 0 1 0 1,0
13,1 0 0 1 1 0 1 1 1 1 0 0 1,0
13,0 1 1 1 0 1 0 1 1 0 0 0 1,1
13,1 1 1 1 1 0 0 0 1 0 1 1 1,1
13,1 0 1 1 0 1 0 1 0 1 0 0 0,0
13,0 1 1 1 0 1 0 1 1 1 1 1 0,1
13,1 0 0 0 1 1 1 1 1 1 1 1 0,1
13,1 0 1 0 1 0 1 0 1 1 1 0 0,1
13,1 1 1 1 0 1 1 0 0 0 1 1 0,0
13,0 0 0 1 1 1 1 1 0 1 1 1 0,0
13,1 1 0 1 0 1 0 1 1 0 1 0 0,1
13,0 1 0 1 0 1 0 0 0 0 1 1 0,1
13,0 0 0 1 1 1 1 1 1 1 1 1 1,0
13,0 1 1 0 1 1 1 0 0 0 1 0 1,1
13,0 0 0 0 1 1 0 0 0 1 0 0 0,1
13,1 0 0 1 1 0 0 0 1 1 0 0 1,0
13,0 0 1 0 0 0 1 1 0 0 1 1 1,0
13,1 1 0 0 0 1 0 1 0 0 0 0 1,1
13,0 1 0 0 1 0 0 1 0 0 0 1 1,1
13,1 1 1 1 0 1 0 1 0 1 1 0 1,1
13,0 0 1 0 0 0 0 0 0 1 0 0 0,0
13,1 0 1 1 1 0 0 1 1 0 1 1 1,1
13,0 1 0 1 0 0 0 0 0 0 0 0 0,0
13,1 1 0 1 1 0 0 0 1 0 1 1 0,1
13,0 1 0 0 0 0 1 0 1 1 1 0 1,0
13,1 0 1 0 1 1 1 1 1 1 0 0 1,1
13,0 1 0 1 0 1 0 0 0 1 1 1 1,1
13,1 0 1 1 1 0 1 1 1 1 1 0 1,0
13,0 1 1 0 0 0 1 1 0 0 0 0 0,0
13,0 0 1 1 1 1 0 0 0 0 0 1 0,1
13,0 1 0 1 1 1 0 1 1 1 0 0 1,0
13,1 0 1 0 0 1 0 1 0 0 1 0 1,0
13,1 1 1 1 0 0 0 0 1 0 0 1 0,0
13,1 0 1 1 0 0 0 1 0 1 0 1 0,0
13,0 0 0 0 1 1 0 0 0 1 0 0 1,0
13,1 0 0 1 1 1 1 0 1 0 1 0 0,1
13,0 0 0 1 0 0 1 0 0 1 1 0 1,1
13,0 0 0 0 0 0 0 0 0 0 1 0 0,1
13,1 1 0 1 1 0 1 1 0 0 1 1 1,1
13,0 0 1 0 1 1 1 0 1 1 1 0 0,1
13,1 1 1 1 0 1 0 1 0 1 0 0 1,0
13,1 0 1 0 0 0 0 0 1 1 1 0 0,1
13,1 1 1 0 0 0 1 1 0 0 1 0 0,0
13,0 0 1 1 1 1 1 0 1 1 0 1 1,1
13,1 0 0 0 0 1 1 0 0 0 0 0 0,1
13,1 0 1 0 1 1 0 1 1 0 1 1 1,1
13,0 0 0 1 0 1 0 0 1 1 0 1 1,0
13,1 0 1 1 1 0 0 0 1 1 0 0 0,0
13,0 0 1 1 0 0 1 1 1 1 1 1 0,0
13,1 0 0 0 0 0 0 1 1 1 1 0 1,0
13,1 1 0 0 0 0 0 1 1 1 0 1 0,0
13,1 0 0 1 0 0 0 0 1 1 0 1 1,0
13,0 0 0 0 1 0 1 1 0 0 0 1 0,0
13,1 0 0 0 1 0 0 1 1 1 0 1 1,1
13,0 1 0 0 1 1 0 1 1 1 0 1 1,0
13,0 1 1 0 0 1 1 0 0 1 0 0 0,1
13,0 0 0 1 0 1 0 0 1 0 0 0 1,0
13,1 0 0 1 0 0 0 0 0 0 0 1 0,1
13,0 1 0 0 0 0 0 0 1 1 0 1 0,0
13,1 1 0 1 1 0 1 0 0 0 1 1 0,1
13,1 1 1 1 0 1 0 0 1 1 0 0 1,0
13,0 0 0 1 1 0 0 0 0 1 1 1 0,1
13,1 0 1 0 1 1 1 1 0 1 1 0 1,1
13,1 1 0 0 1 0 1 1 0 0 1 1 0,1
13,1 1 0 1 0 1 1 0 1 1 0 1 0,0
13,0 1 0 1 0 1 0 1 1 1 0 1 1,0
13,1 0 1 1 1 1 0 0 1 1 0 0 0,1
13,1 0 0 0 1 1 1 1 1 0 0 1 1,0
13,1 0 0 0 1 1 0 0 1 1 0 0 1,0
13,1 0 1 1 1 0 0 0 0 1 0 0 1,0
13,1 0 0 0 1 1 0 1 1 0 1 0 0,0
13,1 1 0 0 1 1 0 0 0 0 0 1 0,1
13,0 1 1 0 1 1 0 0 1 1 1 1 0,0
13,0 1 1 0 0 1 0 1 1 1 0 0 1,1
13,0 1 1 0 1 0 1 1 0 0 0 1 1,1
13,1 0 1 0 1 1 0 0 0 1 0 1 0,0
13,0 0 0 1 1 1 0 1 0 1 1 1 1,0
13,0 1 0 0 0 1 1 1 0 0 0 1 0,1
13,1 1 1 1 0 0 0 0 0 1 0 0 1,0
13,1 0 0 1 1 0 1 1 1 0 1 1 1,1
13,0 0 0 0 0 1 1 1 1 0 1 1 0,0
13,0 0 1 0 1 1 0 0 1 1 0 0 1,0
13,1 0 0 0 0 0 1 1 0 0 1 0 1,1
13,1 1 0 1 1 1 0 0 1 1 1 1 0,1
13,1 0 0 0 1 0 0 0 1 1 1 0 0,1
13,1 0 0 0 0 0 0 0 0 1 1 1 1,1
13,0 0 1 1 1 1 0 1 1 0 0 1 1,0
13,1 1 0 1 1 0 1 0 0 0 1 1 1,0
13,0 0 1 1 0 1 0 0 0 0 0 1 1,1
13,1 0 0 0 0 1 1 0 0 1 1 1 0,0
13,0 0 1 1 1 0 0 0 0 0 1 1 1,0
13,0 1 1 0 1 1 1 0 1 1 1 0 1,1
13,1 1 1 0 1 0 0 0 1 0 0 0 0,1
13,1 0 1 0 1 0 1 0 0 1 1 0 1,1
13,1 1 1 1 1 1 1 0 0 0 1 1 1,0
13,0 1 0 1 0 0 0 1 0 1 1 0 1,0
13,1 1 1 0 0 1 1 0 1 0 1 0 1,0
13,0 1 0 0 0 0 0 0 0 1 1 1 1,1
13,1 0 1 1 0 0 1 0 1 0 0 0 0,1
13,0 1 0 1 0 1 1 1 0 0 0 1 0,0
13,1 1 1 1 0 0 1 1 1 1 1 0 1,0
13,0 1 1 0 0 0 1 1 1 0 1 0 0,0
13,0 1 0 1 1 0 1 1 1 0 1 0 0,1
13,0 0 1 1 1 0 1 1 0 0 0 1 1,1
13,0 1 0 1 0 0 0 1 1 1 0 0 1,0
13,1 1 1 1 0 0 0 1 0 1 0 0 0,0
13,0 1 1 0 0 0 0 1 0 0 1 0 1,1
13,1 1 1 0 0 1 1 1 0 1 0 0 1,0
13,0 1 0 0 0 1 0 1 1 1 1 0 1,1
13,0 1 0 1 0 0 0 0 1 0 0 0 1,0
13,0 0 0 0 1 1 0 0 0 1 1 0 0,0
13,1 0 0 1 0 1 1 0 1 1 0 0 1,1
13,0 0 0 1 0 1 0 0 0 1 1 1 1,0
13,0 1 1 1 1 1 1 0 0 0 1 1 0,0
13,1 1 1 1 1 0 0 1 1 0 0 0 1,0
13,0 0 1 1 0 1 1 1 0 0 0 0 1,0
13,1 0 1 0 0 1 0 0 1 0 0 1 1,0
13,0 1 1 1 0 0 1 1 0 0 1 0 1,1
13,0 1 1 0 0 1 0 0 1 0 0 0 0,0
13,0 1 1 0 1 0 0 0 1 1 0 0 0,1
13,1 1 1 0 0 0 0 1 1 0 0 1 0,0
13,0 1 0 0 1 1 1 1 1 0 0 0 1,1
13,0 1 1 0 1 0 0 0 1 1 0 0 0,1
13,0 0 0 0 0 0 0 1 0 0 0 0 1,0
13,1 1 1 1 0 1 0 1 1 0 1 0 0,0
13,1 0 0 1 1 0 0 0 1 1 0 0 0,1
13,1 0 1 1 1 1 0 1 1 0 0 1 0,0
13,1 0 1 1 1 1 0 0 1 1 0 0 0,1
13,1 0 1 1 0 1 1 1 1 1 0 0 0,0
13,0 1 1 1 0 1 1 0 1 0 0 1 1,0
13,1 0 0 1 0 0 0 1 0 1 0 1 0,1
13,0 1 1 0 0 1 0 1 1 0 0 1 1,1
13,0 1 1 1 1 0 1 1 1 0 0 0 1,0
13,0 1 1 1 1 0 1 1 0 0 0 1 0,1
13,0 0 1 1 0 0 0 0 0 0 1 0 1,0
13,0 0 1 0 1 0 1 1 0 1 1 1 0,1
13,1 0 1 1 1 1 1 0 1 0 0 1 1,1
13,0 1 0 1 1 1 0 0 0 1 0 0 0,1
13,1 0 0 1 1 0 1 1 1 0 0 0 1,1
13,1 0 1 1 0 1 0 0 0 1 0 1 0,0
13,1 1 1 0 0 1 1 0 0 1 0 1 0,1
13,1 1 1 0 0 0 0 0 0 1 0 0 1,1
13,1 1 1 0 1 1 0 1 1 1 0 1 1,0
13,0 1 0 1 0 1 1 0 0 1 0 0 0,1
13,1 1 1 1 1 0 0 1 1 1 0 1 0,1
13,0 0 1 1 0 0 1 1 0 1 0 1 1,1
13,0 0 1 1 1 1 0 1 1 1 1 0 1,1
13,0 0 1 0 1 1 0 1 0 0 0 1 1,0
13,1 0 0 0 1 0 0 1 0 1 0 0 0,0
13,0 0 0 0 1 1 1 0 1 1 0 0 0,1
13,0 1 1 0 0 1 0 1 0 0 0 0 0,0
13,1 0 1 1 1 1 1 0 1 0 1 1 1,0
13,1 1 0 1 0 1 1 0 1 1 1 0 0,0
13,1 1 1 1 0 1 1 0 1 1 0 1 1,0
13,1 1 1 1 0 1 1 0 0 0 0 0 1,1
13,1 1 0 1 1 0 1 1 0 1 0 1 1,1
13,0 0 0 0 1 1 0 0 0 0 0 1 0,1
13,1 1 1 1 0 1 0 1 0 0 1 1 0,0
13,0 1 0 0 1 1 0 1 0 0 0 1 0,1
13,0 0 1 1 1 0 1 1 1 0 1 1 0,0
13,0 1 0 0 0 0 0 1 1 1 1 0 0,1
13,0 0 0 1 1 1 0 0 1 1 0 0 1,0
13,0 0 0 0 1 1 0 0 1 1 0 1 1,0
13,1 0 0 0 0 1 0 0 0 1 1 1 0,1
13,0 0 1 1 1 1 0 0 1 1 1 0 1,0
13,0 1 1 0 0 0 0 0 0 1 1 1 1,0
13,0 0 0 0 0 0 0 0 0 1 1 1 0,1
13,0 0 1 1 0 0 1 1 1 1 1 0 0,1
13,1 1 1 1 0 1 1 1 0 1 1 0 1,0
13,1 1 0 1 1 1 1 0 1 1 1 1 1,1
13,1 0 1 1 0 0 1 0 1 1 0 1 1,0
13,1 1 1 1 1 0 0 0 0 1 1 1 0,0
13,1 0 0 0 1 0 0 1 0 1 0 1 1,0
13,1 0 0 0 1 1 0 0 1 0 1 1 0,0
13,0 1 0 0 1 0 1 1 0 1 1 1 0,1
13,1 0 1 1 1 1 1 0 0 1 0 1 0,0
13,0 1 0 0 0 0 1 1 0 1 0 1 1,0
13,1 0 0 1 1 0 1 0 0 0 1 0 0,1
13,1 0 1 1 1 0 1 1 0 1 0 1 0,0
13,0 0 1 0 0 0 1 1 0 0 0 0 1,0
13,0 1 0 1 0 1 1 1 0 0 1 1 0,1
13,0 1 1 1 0 1 0 0 0 0 0 0 0,0
13,1 1 1 1 1 0 1 1 0 1 1 0 0,1
13,0 0 0 1 0 1 0 1 1 1 0 0 0,1
13,1 0 1 0 0 0 0 0 1 0 1 1 1,0
13,0 1 1 1 0 1 0 1 1 0 0 0 0,0
13,0 0 1 1 1 0 0 1 0 0 0 1 0,1
13,1 0 0 1 0 0 0 0 0 0 1 1 0,0
13,0 1 1 1 1 1 0 1 0 0 0 0 1,1
13,1 0 1 0 0 1 1 0 0 0 1 1 0,0
13,0 1 0 0 1 1 1 0 0 0 0 1 0,1
13,0 0 1 1 1 1 1 1 0 0 0 0 0,0
13,1 1 1 1 1 1 1 1 0 1 0 1 1,1
13,1 1 0 0 1 0 0 0 0 1 0 1 0,1
13,0 1 0 0 1 0 0 0 1 1 1 1 0,0
13,1 1 1 1 0 0 1 1 0 0 1 1 1,1
13,0 0 0 0 1 1 1 1 1 1 0 1 0,1
13,0 0 1 0 1 1 1 1 0 1 1 1 0,0
