length,input,target
11,1 0 1 0 0 1 1 0 1 1 0,0
11,1 0 0 1 1 0 1 1 0 1 1,1
11,0 1 1 0 1 0 0 0 0 1 1,1
11,0 1 1 0 0 1 1 0 1 0 0,1
11,1 1 0 1 1 0 1 0 0 1 1,1
11,1 1 0 0 1 1 1 0 0 1 0,0
11,1 0 0 0 0 0 0 1 1 1 1,1
11,0 1 0 0 0 1 0 1 1 0 1,1
11,0 0 1 0 0 0 1 0 0 0 1,1
11,0 0 0 1 1 0 1 1 0 1 1,0
11,1 0 0 0 0 1 0 1 1 1 0,1
11,0 0 0 0 1 1 0 0 0 1 0,1
11,0 1 0 0 1 1 0 1 1 0 0,1
11,0 0 1 0 1 1 1 0 1 0 0,1
11,1 1 1 0 1 0 0 0 0 1 0,1
11,0 1 1 0 1 1 1 1 1 0 0,1
11,1 0 0 1 1 1 1 1 1 0 0,1
11,0 1 0 1 1 1 1 0 0 1 0,0
11,0 1 0 0 0 1 0 1 0 0 0,1
11,0 0 0 0 0 0 1 0 1 1 1,0
11,0 0 0 1 0 1 1 1 1 0 1,0
11,0 0 1 1 0 1 0 1 1 1 0,0
11,1 1 1 0 0 0 0 0 0 0 1,0
11,0 0 1 0 0 1 1 0 0 0 0,1
11,0 1 1 1 1 1 1 1 1 1 1,0
11,1 0 1 0 0 0 0 1 1 0 0,0
11,1 0 0 1 1 1 1 1 0 0 0,0
11,0 0 0 1 0 1 1 0 1 1 1,0
11,0 0 0 1 0 1 0 0 0 0 0,0
11,1 1 0 1 1 0 1 1 0 0 1,1
11,0 1 1 0 0 0 1 0 1 0 0,0
11,0 0 0 1 0 0 1 1 1 0 0,0
11,1 0 0 1 1 1 1 0 0 0 0,1
11,1 0 1 0 0 0 0 1 0 1 0,0
11,0 1 0 1 1 0 1 0 1 1 1,1
11,0 1 0 0 0 1 0 0 1 1 0,0
11,1 1 1 1 0 0 1 1 0 1 0,1
11,1 1 0 0 1 0 1 1 1 1 1,0
11,0 0 0 1 0 1 1 1 1 1 0,0
11,1 0 1 1 0 1 0 1 0 1 0,0
11,1 1 0 1 1 1 1 1 1 0 1,1
11,0 0 0 0 1 0 1 1 1 1 1,0
11,0 0 0 1 1 0 1 0 0 0 0,1
11,1 1 0 0 0 0 1 0 1 1 1,0
11,1 1 0 0 1 0 1 0 1 1 0,0
11,1 1 0 0 0 1 0 1 0 0 1,1
11,0 1 0 1 1 0 1 1 1 1 0,1
11,1 0 0 1 1 1 0 1 0 0 0,1
11,0 1 1 0 0 1 1 0 1 1 1,1
11,1 0 1 1 0 0 1 1 0 0 1,0
11,1 0 1 1 0 1 0 0 0 1 0,1
11,0 0 0 1 0 0 1 0 0 1 1,0
11,1 1 0 0 0 1 1 0 1 0 0,1
11,1 1 0 0 0 1 0 0 1 1 1,0
11,1 1 0 1 1 0 0 0 1 1 1,1
11,0 0 0 1 1 1 1 0 1 1 0,0
11,0 0 1 0 1 1 0 1 0 1 0,1
11,0 0 1 0 0 0 0 1 0 1 1,0
11,0 0 0 1 1 0 0 1 1 0 0,0
11,1 0 0 0 1 0 0 1 0 0 1,0
11,0 1 0 0 1 0 0 1 1 1 1,0
11,0 1 0 1 0 0 1 1 0 1 0,1
11,1 1 1 1 1 0 0 1 0 0 0,0
11,0 0 0 1 1 1 0 1 0 0 0,0
11,1 1 0 1 1 0 1 1 1 1 1,1
11,0 1 0 0 0 0 0 1 0 0 0,0
11,0 1 1 0 0 1 1 1 1 0 1,1
11,1 1 1 0 1 0 1 0 1 0 1,1
11,0 1 1 1 0 0 0 0 0 1 1,1
11,0 1 0 1 0 0 0 1 1 0 1,1
11,1 0 0 1 1 1 0 0 0 1 0,1
11,0 1 1 0 1 0 1 0 1 1 0,0
11,0 0 0 1 0 1 1 1 0 1 0,1
11,0 1 1 0 0 1 0 1 0 1 1,0
11,0 1 0 1 0 0 0 1 1 0 0,0
11,1 0 1 1 1 1 1 1 0 1 0,0
11,1 1 0 1 0 1 0 1 0 1 0,0
11,1 1 0 1 0 1 1 0 0 1 0,0
11,1 1 1 0 0 0 0 0 0 0 1,0
11,0 0 1 0 0 1 0 1 0 0 1,0
11,1 0 1 1 1 0 0 0 0 0 1,1
11,0 1 1 0 0 0 1 0 0 0 0,1
11,0 0 0 1 1 0 1 1 0 0 0,0
11,0 0 0 1 1 0 0 0 1 1 0,0
11,1 1 1 0 0 1 1 0 1 0 1,1
11,0 1 1 0 1 0 0 1 1 0 1,0
11,1 0 0 0 0 0 0 1 0 0 0,0
11,1 0 0 0 0 1 0 0 1 0 1,0
11,1 0 0 0 1 0 0 0 1 1 0,0
11,0 1 0 0 1 1 1 0 0 1 1,0
11,1 0 0 1 0 0 0 1 0 0 0,1
11,0 0 1 0 1 0 1 1 0 0 0,0
11,1 1 0 0 0 0 0 0 1 1 1,1
11,1 0 1 1 1 0 0 1 0 0 1,0
11,0 1 1 0 0 1 1 1 0 0 0,1
11,1 0 0 1 0 0 1 0 0 0 1,0
11,1 1 1 0 0 1 1 0 0 0 1,0
11,1 0 0 0 0 1 1 1 1 1 0,0
11,0 1 1 1 1 1 0 0 0 1 0,0
11,0 0 0 1 0 0 1 0 0 0 0,0
11,0 1 0 0 1 1 1 1 1 0 0,0
11,0 0 1 1 0 1 1 0 0 0 0,0
11,0 0 1 1 1 1 0 1 0 0 1,0
11,0 1 0 0 0 1 1 0 0 0 1,0
11,0 0 1 0 1 1 0 1 0 1 1,0
11,1 0 1 1 0 0 1 1 0 1 0,0
11,1 0 1 1 1 1 0 1 1 0 0,1
11,0 1 0 1 0 0 0 0 0 1 0,1
11,0 0 1 1 1 0 1 0 1 1 0,0
11,0 1 0 0 0 1 0 0 0 1 0,1
11,0 0 1 0 1 0 1 0 1 0 0,0
11,0 0 0 0 1 0 1 1 1 0 1,1
11,0 0 1 1 1 0 0 0 0 1 1,1
11,0 1 1 0 1 1 1 1 1 1 1,1
11,0 1 0 1 1 0 0 1 0 1 0,1
11,1 1 0 1 0 0 0 1 0 0 1,1
11,1 0 1 1 1 0 0 0 0 0 0,0
11,1 0 0 0 0 1 1 1 1 0 0,1
11,0 0 1 1 1 0 0 1 1 1 1,1
11,1 0 1 0 1 1 0 1 1 0 0,0
11,1 1 1 0 0 1 1 0 1 0 0,0
11,0 0 1 0 1 0 1 1 1 1 0,0
11,1 1 1 1 1 0 0 0 0 0 0,1
11,1 0 1 1 0 0 1 1 1 0 1,1
11,0 0 0 0 0 0 1 0 0 1 1,1
11,1 1 0 1 0 0 1 0 0 1 0,1
11,0 0 0 0 0 1 1 1 0 1 1,1
11,0 1 1 1 1 1 0 0 1 1 1,0
11,1 1 0 1 1 1 1 0 0 0 0,0
11,1 1 0 1 1 1 0 0 1 0 0,0
11,1 1 1 1 1 0 0 1 1 0 0,1
11,0 0 0 1 1 0 0 0 1 1 0,0
11,1 1 1 1 1 1 1 0 0 0 1,0
11,0 0 0 0 1 0 1 0 1 0 1,0
11,1 0 1 1 0 0 1 0 1 1 0,0
11,1 1 0 0 0 1 1 1 1 1 1,0
11,1 0 1 0 0 1 1 0 1 1 1,1
11,1 1 0 0 0 1 0 1 1 1 1,1
11,1 0 1 0 1 1 0 1 0 1 1,1
11,1 1 0 0 0 1 1 0 0 0 0,0
11,0 1 0 0 0 1 1 1 0 0 1,1
11,1 0 0 0 0 1 0 0 0 0 0,0
11,1 1 1 0 0 1 1 1 1 0 0,1
11,0 1 0 1 1 1 1 0 0 1 1,1
11,1 0 1 1 1 1 0 1 0 1 1,0
11,0 0 0 0 0 0 1 0 1 1 0,1
11,1 1 0 1 1 0 0 0 0 0 1,1
11,1 1 1 0 1 1 1 1 1 0 1,1
11,0 0 1 0 1 1 1 0 0 1 1,0
11,0 0 0 0 1 1 0 0 0 1 0,1
11,0 0 1 0 0 0 1 0 1 1 1,1
11,0 0 0 0 0 1 0 0 0 0 0,1
11,1 0 1 0 0 0 1 0 0 1 1,1
11,0 0 1 0 0 1 1 0 0 1 1,1
11,0 0 0 0 0 0 0 0 0 0 0,0
11,0 0 0 0 0 0 1 1 1 1 0,0
11,1 1 0 1 0 0 1 1 0 0 0,1
11,0 0 1 1 0 0 1 1 0 1 1,0
11,1 0 0 1 1 1 1 0 0 0 0,1
11,0 1 0 0 1 0 1 0 0 1 1,1
11,0 0 1 0 0 0 1 0 0 1 1,0
11,1 1 1 1 1 0 0 0 0 1 1,1
11,1 0 0 0 1 0 0 0 0 0 1,1
11,0 0 0 1 1 1 1 0 1 1 0,0
11,1 1 0 0 1 0 0 0 0 0 0,1
11,1 1 1 0 0 1 0 1 0 1 0,0
11,0 0 1 0 0 0 1 1 0 0 1,0
11,0 0 1 1 1 0 0 1 1 1 1,1
11,1 0 0 0 0 0 0 0 0 1 0,0
11,0 1 1 1 0 1 0 0 1 1 1,1
11,0 0 0 0 0 0 0 0 1 1 1,1
11,1 1 0 1 0 1 0 1 1 1 0,1
11,1 0 0 0 0 1 0 0 0 1 1,0
11,0 1 1 0 0 1 1 1 0 0 1,0
11,0 1 0 1 1 1 0 0 0 1 0,1
11,0 0 0 1 0 0 0 1 1 0 0,1
11,0 1 1 1 1 1 0 1 1 1 1,1
11,0 1 1 1 1 1 0 1 1 0 0,1
11,0 0 1 1 1 0 1 0 0 1 0,1
11,1 0 0 1 0 0 1 1 0 0 0,0
11,1 1 1 0 0 1 1 0 0 1 0,0
11,0 0 0 1 1 0 1 0 0 1 0,0
11,1 0 0 1 1 1 1 1 0 0 1,1
11,0 1 1 0 1 0 0 1 0 1 1,0
11,1 1 0 0 1 1 1 0 0 1 1,1
11,0 0 0 0 1 0 1 1 1 0 0,0
11,0 0 0 0 0 1 0 1 1 1 0,0
11,0 1 1 1 0 0 0 1 1 1 0,0
11,0 0 0 1 1 0 0 1 0 1 0,0
11,1 0 1 1 1 0 0 0 1 1 1,1
11,1 0 0 0 1 1 1 1 1 0 0,0
11,1 0 0 0 0 1 1 0 0 1 1,1
11,1 1 0 1 1 1 0 1 0 1 1,0
11,1 0 1 1 1 0 0 0 0 0 0,0
11,0 1 0 1 1 1 1 1 1 1 0,0
11,0 0 1 0 1 1 1 0 1 0 1,0
11,0 0 1 0 1 0 1 1 0 1 1,0
11,1 1 0 0 0 1 0 1 1 0 1,0
11,0 1 0 1 0 0 1 1 1 0 1,0
11,0 1 0 0 1 1 1 0 1 1 1,1
11,0 0 1 0 1 0 0 0 0 1 1,0
11,1 0 1 0 0 0 0 1 1 0 1,1
11,0 0 1 0 1 1 0 1 0 1 0,1
11,0 1 0 1 0 0 1 1 1 0 1,0
11,0 0 1 1 1 0 0 1 0 0 0,0
11,0 0 1 1 1 1 1 1 1 0 0,1
11,1 0 0 1 0 1 0 1 1 1 1,1
11,1 1 1 1 1 0 1 0 0 0 0,0
11,1 1 1 0 1 0 0 0 1 0 0,1
11,0 1 0 0 0 1 0 0 0 0 1,1
11,1 0 1 0 0 1 1 1 1 0 0,0
11,1 1 1 0 0 1 0 0 1 1 1,1
11,1 0 1 0 0 0 1 1 1 1 0,0
11,1 0 1 1 1 1 0 0 1 0 0,0
11,0 0 1 0 0 0 0 1 0 1 1,0
11,0 1 1 1 0 1 1 1 0 0 1,1
11,0 0 1 1 1 1 1 0 1 1 0,1
11,1 1 1 0 1 0 1 0 1 1 0,1
11,1 1 1 1 1 1 1 0 1 0 0,0
11,0 0 1 1 1 1 0 0 1 0 0,1
11,0 0 1 1 1 1 1 0 1 1 0,1
11,1 0 0 0 0 0 1 1 1 1 1,0
11,1 0 1 1 0 1 1 0 1 1 0,1
11,1 1 0 1 0 1 0 1 1 0 1,1
11,0 0 1 1 1 1 0 1 0 0 0,1
11,1 1 0 0 1 0 0 0 1 1 1,0
11,1 0 0 0 1 0 1 1 1 1 0,0
11,1 1 0 1 0 1 0 0 1 0 1,0
11,0 1 0 0 1 0 0 0 1 1 0,0
11,1 0 1 0 1 1 0 1 0 1 0,0
11,0 0 1 1 0 0 1 0 1 1 0,1
11,1 0 1 1 0 0 1 0 1 1 1,1
11,1 1 0 0 1 1 0 0 0 0 0,0
11,1 1 1 1 1 0 0 0 1 0 0,0
11,1 1 0 0 1 1 1 0 1 0 0,0
11,0 0 0 0 1 0 0 1 1 1 0,0
11,0 0 1 0 1 1 0 1 1 0 1,0
11,1 0 1 0 1 1 1 1 0 1 1,0
11,1 1 0 1 0 0 1 1 0 1 1,1
11,0 1 1 1 1 1 1 1 0 1 0,0
11,1 1 0 0 1 1 1 1 0 0 0,0
11,0 1 1 1 0 1 0 0 0 0 1,1
11,1 0 1 1 1 1 0 1 1 0 1,0
11,0 1 1 1 1 0 0 0 0 0 0,0
11,1 1 1 0 0 1 0 1 0 1 0,0
11,1 0 0 1 1 0 1 1 1 1 1,0
11,0 1 1 1 1 1 1 0 0 0 0,0
11,1 1 0 0 1 1 0 1 1 1 0,1
11,0 1 1 0 1 0 0 0 0 0 0,1
11,1 1 0 1 0 1 0 1 0 0 0,1
11,0 0 0 0 0 1 1 0 1 1 1,1
11,0 0 0 0 0 0 0 1 0 1 1,1
11,1 1 0 1 0 1 1 1 1 1 0,0
11,1 1 1 1 1 0 0 0 1 1 0,1
11,1 0 0 0 1 0 1 1 1 0 1,0
11,0 0 1 1 0 1 1 1 0 1 1,1
11,0 0 0 1 0 0 1 0 1 1 1,1
11,1 1 1 0 0 0 0 0 0 0 0,1
11,1 0 0 0 0 0 1 0 1 0 1,0
11,1 1 1 0 0 0 0 1 0 1 0,1
11,0 1 0 1 1 1 1 1 0 0 1,1
11,1 1 0 1 0 1 0 0 1 1 1,1
11,1 1 0 1 1 0 1 1 1 1 1,1
11,0 0 1 0 0 0 0 0 0 0 1,0
11,0 0 0 0 0 0 1 0 0 1 1,1
11,0 0 0 0 0 0 0 0 0 0 1,1
11,0 0 0 0 1 1 0 1 0 1 0,0
11,1 0 1 0 1 0 0 1 1 1 0,0
11,0 1 1 0 1 0 0 1 0 1 0,1
11,1 0 1 0 1 1 1 0 1 1 1,0
11,1 1 1 1 1 1 0 1 0 1 1,1
11,0 1 0 0 1 1 1 1 0 0 0,1
11,0 0 1 1 1 1 1 1 0 1 1,0
11,0 1 1 1 1 0 1 1 1 1 1,1
11,0 1 0 1 0 1 1 1 1 0 0,0
11,1 0 0 0 0 0 1 0 1 0 1,0
11,0 1 0 0 1 1 1 0 1 0 1,0
11,1 1 0 0 0 1 0 1 0 0 0,0
11,1 0 0 0 0 0 1 0 0 0 1,1
11,0 1 0 1 1 1 1 0 0 0 0,1
11,1 0 0 0 1 0 1 1 1 0 0,1
11,0 1 0 0 1 0 1 0 0 0 1,0
11,1 1 0 0 1 1 0 1 0 1 0,0
11,1 0 0 1 1 1 1 1 0 0 0,0
11,0 0 1 1 1 0 1 1 0 0 1,0
11,1 1 1 0 0 0 1 0 0 1 1,0
11,1 0 0 0 0 0 1 1 0 1 1,1
11,1 0 1 1 0 0 1 0 1 1 0,0
11,1 0 1 1 0 0 0 1 0 0 1,1
11,0 0 0 0 0 1 1 0 1 0 1,0
11,1 0 1 1 0 0 1 1 1 1 0,1
11,0 0 1 0 1 0 0 0 1 0 0,1
11,0 0 0 0 0 0 0 0 0 1 1,0
11,1 1 1 0 1 1 1 1 0 0 0,1
11,1 0 1 0 1 1 0 0 1 0 0,1
11,0 0 1 0 0 1 1 1 0 0 1,1
11,1 1 1 0 1 0 0 0 1 1 1,1
11,1 0 0 0 1 1 1 0 1 0 1,0
11,1 0 0 1 0 1 0 1 1 1 0,0
11,0 0 0 1 0 1 0 1 1 1 1,0
11,0 0 0 1 0 1 1 1 0 1 1,0
11,1 1 0 1 1 1 1 1 1 1 1,0
11,0 1 0 0 1 0 1 0 0 0 1,0
11,1 0 0 0 1 1 1 0 1 0 0,1
11,0 0 0 1 0 0 1 0 1 0 0,1
11,0 1 0 0 0 1 0 1 1 1 1,0
11,1 1 0 0 1 1 1 0 0 0 0,1
11,1 1 0 0 1 0 0 1 1 1 0,0
11,0 0 1 0 0 1 1 0 0 0 0,1
11,1 1 1 0 1 0 0 0 1 1 0,0
11,1 1 1 1 0 1 1 0 1 0 1,0
11,0 1 1 1 1 1 1 0 1 1 0,0
11,0 0 0 0 1 0 1 0 1 0 0,1
11,0 0 1 1 1 1 0 0 1 1 0,0
11,1 0 1 0 1 0 0 1 1 0 0,1
11,0 0 1 0 0 0 0 0 0 0 1,0
11,0 0 0 0 1 1 0 0 0 0 0,0
11,0 1 1 1 0 0 1 0 0 0 1,1
11,0 0 1 1 0 0 1 1 1 1 0,0
11,0 1 1 0 1 0 1 1 0 0 0,1
11,1 0 0 1 1 0 0 0 1 1 1,0
11,0 0 0 0 0 1 1 0 0 1 0,1
11,1 1 1 1 1 0 1 0 1 1 0,0
11,0 1 1 1 1 1 0 1 0 0 0,0
11,1 0 0 0 1 1 1 0 1 0 0,1
11,1 0 1 1 1 0 1 1 1 1 1,1
11,1 1 0 1 0 0 1 0 0 1 1,0
11,0 1 0 1 1 0 0 1 1 1 1,1
11,1 1 1 0 0 0 0 0 0 1 0,0
11,1 0 0 0 0 0 1 1 1 0 0,0
11,1 1 1 1 0 1 1 1 0 0 0,1
11,0 1 0 0 0 1 1 1 0 1 0,1
11,0 1 0 1 0 1 0 1 0 1 0,1
11,1 1 0 1 1 0 0 0 1 1 1,1
11,0 1 1 0 0 0 0 1 0 1 0,0
11,0 0 0 0 1 1 1 1 0 0 0,0
11,0 1 0 1 0 1 0 1 0 0 0,0
11,1 0 0 0 1 1 0 0 0 0 1,0
11,0 0 0 1 0 0 1 0 0 0 0,0
11,0 1 1 1 0 0 1 1 1 0 1,1
11,1 0 1 0 0 0 0 0 0 1 1,0
11,1 0 0 0 1 1 1 0 0 0 1,1
11,1 0 0 0 1 0 1 0 1 0 1,1
11,0 1 0 0 1 0 1 0 1 1 0,1
11,1 0 1 1 0 1 1 0 0 0 0,1
11,0 1 0 1 0 1 1 0 1 0 1,0
11,0 0 1 0 0 1 1 0 0 0 1,0
11,1 1 0 1 0 0 1 1 1 1 1,0
11,0 0 1 1 1 0 1 0 0 1 1,0
11,0 1 1 0 0 1 1 1 0 1 0,0
11,1 1 0 0 0 1 1 0 1 0 0,1
11,0 1 1 0 0 1 1 0 0 0 0,0
11,0 0 1 0 0 0 0 0 0 1 0,0
11,1 0 1 1 0 1 0 1 1 0 0,0
11,1 0 1 1 1 1 0 1 0 1 1,0
11,0 0 0 1 1 0 1 0 0 1 0,0
11,1 1 0 0 0 0 1 1 1 1 1,1
11,1 1 1 1 1 1 1 1 0 0 1,1
11,1 0 1 0 1 0 0 0 0 0 0,1
11,1 0 1 1 1 0 0 1 0 0 1,0
11,1 0 1 0 0 1 0 0 0 1 1,1
11,0 0 0 1 1 1 0 0 0 0 1,0
11,0 0 0 1 1 0 0 1 0 1 0,0
11,0 1 0 0 1 0 0 1 1 1 1,0
11,1 1 0 0 1 0 0 0 0 0 0,1
11,1 1 0 1 0 1 1 0 0 1 1,1
11,0 0 1 1 1 1 1 0 0 1 0,0
11,1 1 0 1 1 1 0 1 0 0 1,1
11,1 0 0 1 0 0 1 1 1 1 1,1
11,0 1 1 1 1 0 1 1 1 1 0,0
11,0 0 0 0 0 1 0 1 0 0 0,0
11,1 1 1 0 1 0 1 0 0 0 0,1
11,0 0 1 1 0 1 0 0 0 1 0,0
11,1 0 1 0 0 1 0 0 0 0 1,0
11,0 1 0 1 1 0 0 0 1 1 0,1
11,1 1 0 1 0 1 0 0 0 1 1,0
11,0 1 0 0 0 0 0 1 1 0 1,0
11,0 0 0 0 1 1 0 1 1 1 0,1
11,0 1 0 0 1 1 1 0 0 0 0,0
11,1 0 0 1 0 0 1 1 0 1 0,1
11,1 1 1 0 1 1 0 1 1 0 0,1
11,0 0 1 1 0 1 0 1 1 1 0,0
11,1 0 0 0 0 1 0 1 0 0 1,0
11,1 0 0 0 0 0 0 1 1 0 1,0
11,1 1 1 0 1 1 1 1 0 1 1,1
11,1 0 1 0 1 1 0 1 1 0 1,1
11,1 1 1 1 0 1 1 1 0 1 0,0
11,0 1 1 1 1 0 1 0 0 1 0,0
11,0 0 0 1 0 1 0 1 1 1 0,1
11,1 1 0 1 1 0 0 1 0 1 1,1
11,1 1 0 0 0 0 0 1 1 0 0,0
11,1 0 0 1 0 0 0 1 0 0 0,1
11,0 0 0 0 1 0 1 0 1 1 0,0
11,1 1 0 0 1 0 0 1 1 0 1,0
11,0 1 1 1 1 0 0 0 1 0 0,1
11,1 0 1 1 1 1 0 0 0 0 0,1
11,1 1 0 0 1 1 1 1 1 1 0,0
11,0 1 0 0 1 1 1 0 0 0 1,1
11,0 1 1 0 1 0 1 1 1 1 1,0
11,1 0 0 0 0 0 1 1 0 1 1,1
11,1 1 0 0 0 0 1 0 1 1 1,0
11,1 0 1 0 1 0 0 1 0 0 0,0
11,1 1 1 1 1 1 0 0 1 1 0,0
11,1 0 1 1 1 1 1 1 0 1 0,0
11,1 0 0 1 1 0 0 1 0 1 1,0
11,1 0 0 1 1 0 0 1 1 0 0,1
11,1 0 1 0 1 1 1 0 0 1 1,1
11,0 1 0 0 1 0 0 1 1 0 0,0
11,1 1 0 0 1 1 1 0 1 1 0,1
11,0 0 0 1 0 0 1 0 1 0 1,0
11,1 1 0 1 1 0 0 0 0 1 1,0
11,1 0 0 1 1 1 0 0 1 1 1,1
11,0 0 0 1 0 1 1 0 0 0 1,0
11,0 1 0 0 1 0 1 1 1 1 1,1
11,1 1 0 0 1 0 1 1 1 0 0,0
11,0 1 1 1 0 0 1 0 1 0 0,1
11,0 0 0 0 0 0 0 0 1 1 1,1
11,1 0 0 0 1 0 0 0 1 1 0,0
11,0 1 0 1 1 0 0 0 1 0 1,1
11,0 0 1 0 0 1 1 1 0 0 1,1
11,0 1 0 0 1 1 0 0 1 0 0,0
11,1 1 0 1 0 0 1 1 0 1 0,0
11,1 1 1 0 0 0 0 0 1 0 1,1
11,0 1 0 1 0 1 0 0 0 1 1,1
11,1 1 0 1 1 1 1 0 1 1 1,1
11,0 1 0 0 0 1 1 0 0 1 0,0
11,1 0 1 1 0 0 1 1 1 1 1,0
11,1 1 0 1 1 1 0 1 1 1 1,1
11,0 0 0 1 0 1 0 1 1 1 1,0
11,1 1 1 1 0 1 1 0 0 1 1,0
11,0 0 1 1 0 0 1 0 0 1 0,0
11,1 0 1 0 0 1 1 0 0 0 1,1
11,0 1 1 1 1 0 0 0 0 1 0,1
11,0 1 0 1 0 1 0 1 1 0 1,0
11,0 0 1 1 1 0 1 0 1 1 1,1
11,0 0 0 0 1 0 0 1 0 1 0,1
11,1 1 1 1 1 1 0 0 0 1 0,1
11,1 1 0 0 1 0 1 0 0 0 0,0
11,0 0 0 1 1 0 0 1 0 0 0,1
11,1 1 0 0 0 0 1 0 1 0 1,1
11,1 1 0 1 1 1 0 1 1 1 1,1
11,0 1 1 0 0 1 1 1 0 0 1,0
11,0 1 0 1 0 1 1 0 1 0 1,0
11,0 1 0 0 1 1 1 0 1 1 1,1
11,1 1 0 1 1 0 0 1 0 0 1,0
11,1 0 0 0 0 0 1 0 1 1 0,0
11,0 1 0 1 0 1 1 0 0 0 0,0
11,0 0 0 0 1 0 1 0 1 0 1,0
11,0 1 1 1 0 1 1 1 0 1 1,0
11,0 1 0 0 0 0 0 0 1 1 0,1
11,1 1 0 0 0 0 0 0 1 0 1,0
11,0 1 1 0 0 0 0 1 0 0 0,1
11,1 1 1 0 0 1 0 0 1 1 0,0
11,0 1 1 0 1 0 1 1 0 1 0,0
11,1 1 0 1 1 0 1 0 1 0 1,1
11,1 0 1 0 1 1 1 0 0 0 1,0
11,1 0 0 1 1 1 1 1 1 0 0,1
11,0 1 1 1 1 1 1 1 1 1 0,1
11,0 0 0 0 1 0 1 0 1 1 1,1
11,1 1 0 1 1 0 1 1 0 0 1,1
11,0 0 1 1 1 1 1 1 0 0 0,0
11,0 0 1 1 1 1 1 1 1 0 1,0
11,0 1 1 0 1 1 1 1 1 0 0,1
11,0 0 0 0 1 0 0 0 1 0 1,1
11,0 0 0 1 1 1 0 0 0 1 1,1
11,1 1 0 1 1 1 0 1 0 0 0,0
11,0 0 0 0 0 0 0 1 0 0 0,1
11,0 0 0 1 0 1 1 0 1 1 0,1
11,0 1 0 0 0 0 1 0 0 1 1,0
11,0 1 1 1 0 0 1 0 0 0 0,0
11,0 1 1 1 0 1 0 1 1 1 0,1
11,1 1 0 1 1 0 1 0 1 1 0,1
11,1 1 0 1 0 1 0 0 1 0 0,1
11,0 1 1 0 0 1 0 0 1 0 0,0
11,1 1 0 1 0 1 0 0 1 0 1,0
11,0 0 0 0 0 1 0 1 1 1 1,1
11,1 1 1 1 0 0 0 1 0 0 0,1
11,1 0 1 0 1 1 0 0 1 1 1,1
11,1 1 1 0 0 1 0 0 1 0 1,0
11,1 0 1 0 1 0 0 1 1 0 0,1
11,0 1 1 1 1 0 0 0 0 1 0,1
11,1 1 0 1 1 1 1 1 0 0 0,1
11,0 0 0 0 0 0 0 1 1 0 1,1
11,0 0 1 0 0 0 0 1 1 0 0,1
11,1 0 0 0 0 0 1 0 0 1 1,0
11,0 1 0 1 0 1 1 0 0 0 0,0
11,0 1 0 0 1 1 0 1 0 0 0,0
11,1 1 0 0 0 1 0 1 0 1 0,1
11,1 1 1 0 1 0 0 1 1 1 0,1
11,0 1 0 1 1 0 1 0 0 0 0,0
11,1 1 0 0 0 0 0 0 0 1 0,1
11,0 0 0 1 0 1 1 1 0 0 0,0
11,0 0 0 1 1 1 1 0 1 1 0,0
11,0 0 0 0 0 1 0 0 0 0 0,1
11,1 0 0 1 1 1 1 0 0 1 0,0
11,1 1 0 0 1 1 0 0 0 0 0,0
11,1 1 1 1 0 1 0 0 1 1 1,0
11,0 1 0 0 1 1 1 1 0 1 1,1
11,1 1 0 0 0 1 1 1 0 1 1,1
11,0 1 0 1 1 0 1 1 1 0 0,0
11,0 0 1 1 0 1 1 1 0 0 1,0
11,0 1 1 0 1 1 0 1 1 1 0,1
11,0 1 0 0 0 1 1 0 1 0 0,0
11,0 1 1 1 0 1 0 1 0 1 1,1
11,1 1 1 1 1 1 0 1 0 0 1,0
11,1 0 0 1 1 0 1 1 0 1 0,0
11,0 1 0 0 1 1 0 1 0 0 1,1
11,1 1 0 0 0 0 0 1 0 0 0,1
11,1 1 1 1 1 1 0 0 0 0 1,1
11,0 0 1 1 0 0 0 1 0 1 0,0
11,1 1 0 1 0 1 1 1 1 0 0,1
11,0 1 0 0 0 0 0 0 0 0 0,1
11,0 0 0 1 1 0 0 0 0 1 1,0
11,0 1 1 0 1 1 0 0 0 1 1,0
11,1 0 0 0 1 0 0 1 0 0 1,0
11,0 0 0 1 1 0 0 0 1 0 1,0
11,0 1 0 0 1 0 0 1 0 0 0,1
11,0 1 0 1 0 0 0 0 0 1 0,1
11,0 0 1 0 1 0 0 0 1 1 0,0
11,1 0 0 1 1 1 0 0 1 0 0,1
11,1 0 1 1 0 1 1 1 1 0 1,0
11,1 0 0 1 0 0 0 0 0 1 1,0
11,0 0 1 1 0 0 1 0 1 0 0,0
11,1 0 0 1 1 1 1 1 0 1 0,1
11,0 0 0 1 1 1 0 1 0 1 1,0
11,0 1 0 1 0 0 1 1 0 1 1,0
11,1 0 1 0 1 1 0 1 0 1 0,0
11,1 0 0 0 1 0 0 0 0 0 1,1
11,0 0 1 1 1 0 1 0 1 1 1,1
11,0 1 0 0 0 0 1 1 1 1 1,0
11,1 1 1 1 1 1 1 0 1 1 0,1
11,0 0 1 1 1 1 1 1 0 0 0,0
11,0 0 1 1 0 0 1 1 0 1 1,0
11,1 0 0 1 0 0 0 1 1 1 0,1
11,0 1 1 1 0 0 0 0 0 0 1,0
11,1 1 1 0 0 0 1 1 0 1 1,1
11,0 0 1 0 0 1 0 0 0 1 1,0
11,0 0 0 0 1 0 0 1 0 1 1,0
